동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@에겐고양이즈,이세돌 렛츠고,0,2024-10-23T03:56:40Z,0,UgzMhoagn14gNoUy2U54AaABAg,OT6uElfCI7o,UCrZzpzC2_YafVbyzo4aC52A,2024-10-23T03:56:40Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@NeoGreenAlien,카페 예약 페이지 무한 확인하면서 이 뉴스 보는 내가 레전드,1,2024-09-27T16:17:21Z,0,UgxovuKh0Jks647gaFd4AaABAg,OT6uElfCI7o,UCLT900lQh-mq4pTIviQS7AA,2024-09-27T16:17:21Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@nonon-9,노래가 너무 좋아요ㅎㅎ,1,2024-09-28T10:55:12Z,0,Ugy9s4DP6X0vWm-SD614AaABAg,OT6uElfCI7o,UC6L2cTYv8Af0lthuBtAN62Q,2024-09-28T10:55:12Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@user-sii4869,자랑스럽다!!,0,2024-09-30T22:10:19Z,0,Ugxqjf9b8BnJjngB_Qx4AaABAg,OT6uElfCI7o,UCjvGBLZD1lbTLS8qcOYPsVw,2024-09-30T22:10:19Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@우쭈쭈-u7p,💙💜🩷❤️🖤,1,2024-10-06T18:50:34Z,0,Ugw0ujAoCgv5rwXFC4R4AaABAg,OT6uElfCI7o,UCUxxu4GsXGqQK1HL09w5-jQ,2024-10-06T18:50:34Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Kre01_12,👊💥,1,2024-09-27T13:42:53Z,0,UgzTJQ3l8YJPjcgK97d4AaABAg,OT6uElfCI7o,UCbyGmWnhXa-v26SKJzV7UAQ,2024-09-27T13:42:53Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@알러뷰뿅뿅-b4d,플리:내가 이렇게 좋아할지 몰랐어요..❤,1,2024-10-03T22:07:30Z,0,Ugy5QIwI072rnVh7gUB4AaABAg,OT6uElfCI7o,UCKhe3betmRNjsSWCkNuMVBg,2024-10-03T22:07:30Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@뚤뚤-s1c,플레이브 어케 안 좋아하는 데 ..,2,2024-09-28T02:53:51Z,0,UgwOx99vQn-FJPemdsN4AaABAg,OT6uElfCI7o,UCsy_ztmQx2eEWwEh5LIFxxA,2024-09-28T02:53:51Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@pakinjae,조만간 꼭두각시인형 아이돌 나올듯,2,2024-09-30T19:53:27Z,0,Ugwze2SWtcYzZUyDWIl4AaABAg,OT6uElfCI7o,UCzm-oYpj9G5-j17MNL_JE0w,2024-09-30T19:53:27Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Rrrrrrr_09119,어떤 모습으로 활동하는지는 중요하지 않다고 생각해요 실력만 있으면 되죠💙💜💗❤️🖤,14,2024-09-27T12:38:44Z,0,UgyfpRM1SFzO0xvhx-l4AaABAg,OT6uElfCI7o,UCpZpE2Zx6dwnDeBd1ZRzKXw,2024-09-27T12:38:44Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@yuurimeow,🙌🏻🙌🏻🙌🏻,0,2024-09-28T02:41:45Z,0,UgzeQb94JUWm7scq2uR4AaABAg,OT6uElfCI7o,UCT2kaJEOK_0oiPchWJOCfTQ,2024-09-28T02:41:45Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@ImnotJanne,Plave 💙💜🩷❤️🖤,1,2024-09-27T14:14:07Z,0,UgwU77bpC435WlwfgKh4AaABAg,OT6uElfCI7o,UCB_riW3-nG1SwgRnLBOw40g,2024-09-27T14:14:07Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@1Punch-3Popcorns,자 이제 로봇 아이돌 등장해주세요.,1,2024-09-27T17:54:43Z,0,UgwHDOjIQ2EPDnb-vvR4AaABAg,OT6uElfCI7o,UCV-BjXRay5dkEmfH3kUtVvA,2024-09-27T17:54:43Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@suwon13,지금 사는 세상 자체가 거대한 메타버스일지도,0,2024-09-27T12:14:52Z,0,UgxFtkIhwKkijbLqTct4AaABAg,OT6uElfCI7o,UCGbxfeEEnKJvYIeUyBRopgg,2024-09-27T12:14:52Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@meow-meso,저런건 절대 성공 못한다고 할라 그랬는데 벌써 팬이 있네....,0,2024-09-30T00:31:29Z,0,UgwxW_HR55-6BLX8AgF4AaABAg,OT6uElfCI7o,UCVoe-fxKdwmnaVDoVIDAOqQ,2024-09-30T00:31:29Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Artist_z7s-v2z,분명 들어오는 문은 있었는데 출구가 없단 말이야?,1,2024-09-27T23:12:58Z,0,UgwvAQSFIdnSnCnjDVd4AaABAg,OT6uElfCI7o,UCVJEYFOICfZA_-GbB6bMmug,2024-09-27T23:12:58Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@cmzlsp,진짜 우리 플브 많이 사랑해💙💜🩷❤️🖤,0,2024-10-07T22:22:27Z,0,Ugyek5TGGoHdLRI2bEp4AaABAg,OT6uElfCI7o,UCxr_PjNfZopxUBpPT3v-i6g,2024-10-07T22:22:27Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@MidoLee-d6n,본업 잘하는 가수들,0,2024-10-01T05:19:47Z,0,Ugzaa9w8dsw4c9pk-dF4AaABAg,OT6uElfCI7o,UCyrQY9hsw81JvvzBbjlJ62Q,2024-10-01T05:19:47Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@lockepsy92,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-09-30T03:30:13Z,0,Ugxn5hvVbOoGOXVXmCB4AaABAg,OT6uElfCI7o,UCPVzgEWdLio0Mirdx0tx_0Q,2024-09-30T03:30:13Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@심심행심심해,이게뭐야.. 하는순간 끝난거임 나도그랬거든..😂,0,2024-09-30T12:34:48Z,0,UgzgDE5LrhX_88dSxE54AaABAg,OT6uElfCI7o,UC4Uc9AeM0eizfUPdS-fOzSQ,2024-09-30T12:34:48Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@03hzlpvsz,"PLAVE 에스테틱 카페의 아이디어가 정말 마음에 들어요. Cafe Asterum 433_10, 최고예요! 맛있어요!",3,2024-09-27T12:43:17Z,0,UgxXW8stLvsfSwMuJBl4AaABAg,OT6uElfCI7o,UCQzAgSBF-IKCRmCTVznP5ig,2024-09-27T12:43:17Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@앙제_a,플리되길 잘했다😊,0,2024-09-30T11:42:53Z,0,UgzZhW_p5wf-aic4mkh4AaABAg,OT6uElfCI7o,UCA8BhFwTiymMCqCGApb75DA,2024-09-30T11:42:53Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@SuKim-l2r,이세돌도 화이팅,1,2024-10-02T13:03:04Z,0,Ugz-itZjP-YmfOZ2Zzl4AaABAg,OT6uElfCI7o,UC6YNRBKwlL8OYb4GB2pmvgg,2024-10-02T13:03:04Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@그립습니다윤어게인,"욕하려는건 아닌데.
뒷모습이 있을거다.무조건",2,2024-10-02T16:00:56Z,0,UgzLVGBbpdO7Vc1v__t4AaABAg,OT6uElfCI7o,UCT2An1g1cK5q_I76Tm0ifvw,2024-10-02T16:00:56Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@최피셔-s9g,노래한번듣고 '어? 노래좋네?' 하고 쇼츠를 뒤적거리다 영상을 보게되고 마지막으로 라방을 보게 되었다면 당신은 플리입니다.,0,2024-10-02T11:25:37Z,0,UgwjmvlVhTKfQO2ZMad4AaABAg,OT6uElfCI7o,UC_WEeuiFvEH70QzPa3CTm5A,2024-10-02T11:25:37Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Shongshongbeee,💙💜💗❤️🖤,1,2024-09-27T23:27:09Z,0,UgxgLXSsxBS3Az5jkON4AaABAg,OT6uElfCI7o,UCg5oFJzXc409OT4R6PQ-cfA,2024-09-27T23:27:09Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Bkakgm,내가 진짜 이렇게 빠질줄 누가 알았겟음..,0,2024-09-28T09:14:10Z,0,Ugyy_Fgh-3hAYRfUtYB4AaABAg,OT6uElfCI7o,UCupa5jvgrzYFxX7ZxBZM2AQ,2024-09-28T09:14:10Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@u_ex_19,얼굴만 예쁜 요즘 아이돌보다 훨 좋지,2,2024-10-03T17:34:26Z,0,Ugzk2CjqwtEJ4cZfFn14AaABAg,OT6uElfCI7o,UCjC7gWhCfU6_QaMrYlVoQug,2024-10-03T17:34:26Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Pedro-ly5bg,곧 매트릭스 현실판 보겠네,1,2024-10-03T08:38:13Z,0,Ugws2ZB7rx5Y5AJDT6V4AaABAg,OT6uElfCI7o,UChdW0x_GX1Rlj6QBJLA9Usg,2024-10-03T08:38:13Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Ddoddonga,평플 라쓰고💙💜💗❤️🖤,2,2024-09-27T14:51:27Z,0,UgzypHUkTq8F9f5ixoR4AaABAg,OT6uElfCI7o,UCFVrebHWtIT4Zo6KHovX-Ig,2024-09-27T14:51:27Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@font-12,노래가 넘 좋아요,0,2024-10-01T05:07:34Z,0,UgzknV06GGdYDxLkIlN4AaABAg,OT6uElfCI7o,UCNXQ7sxtwQ9kfYLg2hDN94A,2024-10-01T05:07:34Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@IDV_RobbieWhite,씹덕스럽긴 하지만 솔찍히 나도 내 최애 아이돌 데뷔하면 덕질 오질 것 같음..,1,2024-10-02T11:13:22Z,0,UgwO3u4QlluMENt9w_94AaABAg,OT6uElfCI7o,UCPLDJpTBszpka9io1xvq7kQ,2024-10-02T11:13:22Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@낚시본능,그립읍니다. 아담행님. 그곳에선 잘계십니까,0,2024-09-28T05:24:30Z,0,UgwK6foi_78dUkw9Gd14AaABAg,OT6uElfCI7o,UC9Bwj1BBBzqcDMR0uJz1lmg,2024-09-28T05:24:30Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@ara_ara131,"Plave, you always be the blueprint. Thank you for comings to our life. Love love💙💜💓❤️🖤",2,2024-09-27T13:15:58Z,0,UgyTjzIzT8GM6jryc6l4AaABAg,OT6uElfCI7o,UCqdGT6m_7-BYw2LbfKDvNWw,2024-09-27T13:15:58Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@깜냥-u8r,우리 플브는 입구는 있어도 출구는 없습니다 평플 라쓰고💙💜🩷❤️🖤,2,2024-09-27T14:49:32Z,0,UgyQwVUbUjmSjVLJof14AaABAg,OT6uElfCI7o,UCoEvDtK0WzFJbTTLqy7hmpg,2024-09-27T14:49:32Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@font-12,❤,0,2024-10-01T17:03:19Z,0,UgzBZYDox8X4LsV_d6R4AaABAg,OT6uElfCI7o,UCNXQ7sxtwQ9kfYLg2hDN94A,2024-10-01T17:03:19Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@sio-o3j,❤,0,2024-10-02T02:53:16Z,0,Ugzvr2yoaVH9fSv7fXx4AaABAg,OT6uElfCI7o,UCxoSA26o8j2UWrKTFP299UA,2024-10-02T02:53:16Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@도키승키,💙💜💓❤️🖤,1,2024-09-28T05:10:32Z,0,UgyA9C6Jbw0kpf0N6V94AaABAg,OT6uElfCI7o,UCpVAf_uJVRMLMgoHsetRbQA,2024-09-28T05:10:32Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@우리아리-s7p,좋네,0,2024-09-29T09:11:55Z,0,UgzsYJxOIEG1w_hlad94AaABAg,OT6uElfCI7o,UCPaSD5Nude6yEKk6_lBQ9Fw,2024-09-29T09:11:55Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@font-12,❤,0,2024-10-02T12:09:51Z,0,UgxNP5lHYocfBoMmHmR4AaABAg,OT6uElfCI7o,UCNXQ7sxtwQ9kfYLg2hDN94A,2024-10-02T12:09:51Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@font-12,❤,0,2024-10-02T12:09:35Z,0,UgwzgSAgOUys7SQncWx4AaABAg,OT6uElfCI7o,UCNXQ7sxtwQ9kfYLg2hDN94A,2024-10-02T12:09:35Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@sio-o3j,❤,0,2024-10-02T02:53:46Z,0,UgxYmoVJP39a87idNrd4AaABAg,OT6uElfCI7o,UCxoSA26o8j2UWrKTFP299UA,2024-10-02T02:53:46Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@font-12,❤,0,2024-10-02T12:09:59Z,0,UgyWca29eyygba5VEB94AaABAg,OT6uElfCI7o,UCNXQ7sxtwQ9kfYLg2hDN94A,2024-10-02T12:09:59Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@리오넬김씨-p7g,아담의 후손들이네,0,2024-09-30T14:36:16Z,0,Ugwn0hevnbn_TdG9xjt4AaABAg,OT6uElfCI7o,UCkW1gjKG5aKJE4YPVTrAi-g,2024-09-30T14:36:16Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@phillipsroth8049,흠....음.....외로운사람들이 많나보네....근데 새로운 문화로 자리잡긴 할듯,2,2024-10-01T14:44:59Z,0,Ugzfd0ihLXZVaY0j8zJ4AaABAg,OT6uElfCI7o,UC9XAOEGcTLRybEfHe_QDcdA,2024-10-01T14:44:59Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@SuKim-l2r,나이비스 예쁘네,0,2024-10-02T13:01:52Z,0,Ugws3NU9-XSPdLCDeWN4AaABAg,OT6uElfCI7o,UC6YNRBKwlL8OYb4GB2pmvgg,2024-10-02T13:01:52Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@myonghunchun2871,"수상소감으로  젠슨황 대표님
언리얼 엔지 개발자 분들 감사하다고 꼭 말해라",0,2024-09-28T02:46:15Z,0,Ugxw-sGd1-oH7XYFd_94AaABAg,OT6uElfCI7o,UC1Ma1LzjbFXYilIQjGacnZQ,2024-09-28T02:46:15Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@ttuttacoldhot,솔직히 플레이브는 성공할수밖에 없었다!,1,2024-10-05T09:40:22Z,0,UgwdXiiuoEfaLzus31t4AaABAg,OT6uElfCI7o,UCSmIM0ZsNhBVhPAA3AxJuKg,2024-10-05T09:40:22Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@꿈꾸는고양이-h5h,"음악중심 썸네일에서 처음 봤던 그 날이 생생합니다. 
시간 때울겸 무심히 유튜브를 들어갔는데 음중이 보였고, 아이돌들 얼굴 왼쪽으로 만화인물이 있어서 '뭐지?' 했지요. 
호기심에 영상을 눌러봤고 그렇게 처음 플레이브를 만나게 됐습니다. 


버추얼은 커녕 아이돌도 관심없었던 제가 단번에 빠져들 정도로 대단한 무대였어요. 
마음을 울리는 노래, 그 노래를 아름답게 표현해낸 안무, 버추얼이기 때문에 가능했던 환상적인 무대연출... 


많은 분들이 버추얼은 사람이 아니라고 오해를 하십니다. 번역시 가상이라고 나오니까 그럴 수 있습니다. 
플레이브의 버추얼은 '무대의상'이라고 보시면 됩니다. 기술이 많이 필요한 의상이죠. 
그 외에는 모두 아티스트 본인의 역량입니다. 노래, 춤, 라이브 및 소통앱에서 하는 말들, 예능식 자체컨텐츠 등등 모두 직접 하는 것입니다. 

버추얼로 쉽게 돈 번다는 둥 악의적으로 얘기하는 분들에게 한 가지 말씀드리자면...
다른 아이돌분들이 예쁘고 멋진 옷을 입고 가뿐하게 춤추며 노래하실 때, 플레이브는 모캡센서가 부착된 불편함을 감수하고 춤과 노래를 소화합니다. 
연습량도 다른 아이돌분들에 뒤쳐지지 않습니다. 자체제작으로 활동하기에 훨씬 더 많은 시간이 필요해요. 

버추얼이라서 쉬운 것은 하나도 없습니다. 오히려 버추얼이라며 평가절하당하는 일이 훨씬 많죠. 
노래하고 싶은 간절함으로 모인 사람들이니 무조건적인 악의는 품지 말아주세요🥲",2,2024-09-28T13:16:38Z,0,UgwLmbw3on7LipJwYIF4AaABAg,OT6uElfCI7o,UCNeSino3CCDLRtDFPJj0LgQ,2024-09-28T13:16:38Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@쁜라인-n5i,테라정복!라쓰고.!ㅣ💙💜💗🖤❤️,2,2024-09-27T13:04:55Z,0,UgzCXppJpQ5BPijEOP94AaABAg,OT6uElfCI7o,UCLOFGjvMgGepMplDBb8RO4g,2024-09-27T13:04:55Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@하짜룽,우왕!!,0,2024-10-11T03:28:37Z,0,UgyhmkpPBR7rtfRchj94AaABAg,OT6uElfCI7o,UCy0d1Xlx1yMxZNFAjZajg7w,2024-10-11T03:28:37Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@user-wlfkfdldi,전직 버추얼 싫어하던 닝겐 플리입니다😅,2,2024-10-15T16:55:37Z,0,UgxdBfvsQ4W24lfZHMF4AaABAg,OT6uElfCI7o,UCDzUde6AV9En1gzV0V5JoaA,2024-10-15T16:55:37Z,,부정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@kwangholee575,삐리비리빕 시스템 가동준비,0,2024-10-04T05:12:11Z,0,UgwChf_4lJ92oj3yL8l4AaABAg,OT6uElfCI7o,UCWbgGsnUjbxEZGVT-EVxuwQ,2024-10-04T05:12:11Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@국민생각-n4u,20여년전에도 사이버가수들이 있었지...,0,2024-10-01T22:43:12Z,0,UgyZ_t7ecWt_mBrdvWt4AaABAg,OT6uElfCI7o,UCy5gQocgwHzUpz0T__wowow,2024-10-01T22:43:12Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@mywayP,Wow👏👏👏,0,2024-09-27T12:51:47Z,0,UgwNjlm4vqNsHoXNqN54AaABAg,OT6uElfCI7o,UCMRYdBWjBm6WyA5gpTsIO2g,2024-09-27T12:51:47Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@nunupipi1021,"플레이브 없으면 못사는 사람이되.
사랑해 얘들아!!!! 평플!!!
💙💜💗❤️🖤",1,2024-09-27T16:37:47Z,0,UgzVWtdYp0kRo6WZlHN4AaABAg,OT6uElfCI7o,UCFRe0BIs0q0oXm-fvcnn0Eg,2024-09-27T16:37:47Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@kulira77,오 댓글수가 158개군,0,2024-09-27T13:31:27Z,0,Ugxdd3boHMe6Z-MgW7N4AaABAg,OT6uElfCI7o,UCxBhR6Ny8GlV_y94NlqMfTw,2024-09-27T13:31:27Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@silverho_,wihhh plave,0,2024-09-27T15:03:03Z,0,UgwXpJu6evT7R9pW1lt4AaABAg,OT6uElfCI7o,UC1jV_zqo6Vwfqb8yDaipEOQ,2024-09-27T15:03:03Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Dundjek12,good,1,2024-10-02T02:55:33Z,0,Ugzapb-qqiFzx5s3V5d4AaABAg,OT6uElfCI7o,UCcA_Car1QlJd3M0LM7YpTHw,2024-10-02T02:55:33Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@현채빈-f3j,😊,0,2024-09-28T07:47:09Z,0,UgyoUfCKTjXxSV8VjRF4AaABAg,OT6uElfCI7o,UCHwQeaQQQTgG0mq2MFA7x0g,2024-09-28T07:47:09Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@farahmahadi,"Their songs are so good.. there's no skip in their albums.. that's what fans love about them ❤ plus, their personalities also made fans fell in love with them 💙💜💗❤️🖤",3,2024-09-27T12:20:47Z,0,UgzyW3FE-HbrDd4DuHR4AaABAg,OT6uElfCI7o,UCy_L0bCoVkX7onzjKxGJnZQ,2024-09-27T12:20:47Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@씨박-e9h,"그냥 신기함
어떤걸 좋아하든 남한태 피해만 안준다면 ok지 뭐",2,2024-09-27T13:15:22Z,1,Ugwo-GxzJg_ng8UN4hd4AaABAg,OT6uElfCI7o,UCThd969lcl53RZ50bRaJOkw,2024-09-27T13:15:22Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@Arianna-h3c,오히려 여기저기 기회될때마다 기부도 많이하고 있습니다~😊,1,2024-09-27T17:38:28Z,0,Ugwo-GxzJg_ng8UN4hd4AaABAg.A8tW-ZIwTsHA8tz6ahz0KS,OT6uElfCI7o,UCvvuoyiwrwD0OEMmw28222w,2024-09-27T17:38:28Z,Ugwo-GxzJg_ng8UN4hd4AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@jinnieing,플리가 되길 잘했다 평플❤,0,2024-09-30T11:38:53Z,0,UgzVcX3is_LhDn1JS8l4AaABAg,OT6uElfCI7o,UCPUBkEDPQf-lxgAXH6xAt4Q,2024-09-30T11:38:53Z,,중립
