동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@SaymarJr,죠랄하노,0,2023-09-29T13:24:59Z,0,UgyEVKRRb5WmNeMU2OV4AaABAg.9vBbByXb0xy9vFFkY4XtST,S1bcy4h1mS8,UCjEeg6opzDSLfGG8xFrMk2g,2023-09-29T13:24:59Z,UgyEVKRRb5WmNeMU2OV4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@잎사귀다,"이렇게 커진거 보니까 좀 감격스럽긴
해....... 😂",0,2023-10-02T08:21:08Z,0,UgyEVKRRb5WmNeMU2OV4AaABAg.9vBbByXb0xy9vMRMhfwHbt,S1bcy4h1mS8,UCm_Rb_MR_mZP40FZs6766rw,2023-10-02T08:21:08Z,UgyEVKRRb5WmNeMU2OV4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Sitpai,진입장벽이 너무 높아서 글치 한번 빠지면 나오기 쉽지 않어ㅋㅋㅋㅋ,10,2023-12-27T15:34:55Z,0,Ugzm0RqUdgJUsRsnuOt4AaABAg,S1bcy4h1mS8,UCRbleoOmsuQuDhqc2-abteA,2023-12-27T15:34:55Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@kchojang,이분들 영상을 보고난 뒤 입덕 부정기를 거치다가 결국엔 입덕 하게게되죠 ㅋㅋㅋㅋㅋㅋ 각자의 스토리와 영상분야의 전문가들이 순수하게 덕질하는 아이돌이라 영상 퀄리티가 엄청나죠,1,2024-05-25T04:20:19Z,0,UgwMURzqjtiFNBAuuAt4AaABAg,S1bcy4h1mS8,UChWA0oUQNIyCmgcY7aMhV5Q,2024-05-25T04:20:19Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@케세라세라m,"진입장벽이 진짜 빡신건 팩트.. 저는 이세돌 프로젝트 시작하고 우왁굳도 구취하고 2년동안은 거의 극혐하다시피 거부감이 있었는데 
락다운 노래가 너무 좋아서 입덕하고 내가 왜 혐오했지라는 후회가 들더군요 이세돌 최고.. 꽃길만 걷자💜💛🖤❤💙💚",42,2023-09-28T05:26:00Z,9,UgzvCLFDA9i8x00JbG54AaABAg,S1bcy4h1mS8,UCXsBEshpXhuWTRgDjovzuKQ,2023-09-28T05:28:59Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@TiddyB,22…,2,2023-09-28T05:34:49Z,0,UgzvCLFDA9i8x00JbG54AaABAg.9vBp8ORePAO9vBq9-4eVmc,S1bcy4h1mS8,UCBRPu4wBBF4-Wo2xF-4CbzA,2023-09-28T05:34:49Z,UgzvCLFDA9i8x00JbG54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@MATE2YOOUU,난 아직도 구취중,0,2024-02-14T17:23:19Z,0,UgzvCLFDA9i8x00JbG54AaABAg.9vBp8ORePAOA-o0iqf7a9c,S1bcy4h1mS8,UCZsHeKBDoRqxWhPwwnZv51Q,2024-02-14T17:23:19Z,UgzvCLFDA9i8x00JbG54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@wonyeong_,​@MATE2YOOUU오 다행 님같은 구독자 없으면 없을수록 좋지,0,2024-02-15T11:27:24Z,0,UgzvCLFDA9i8x00JbG54AaABAg.9vBp8ORePAOA-pxmtn11FV,S1bcy4h1mS8,UCDWEvZrKxQ5LBh-NCKeeqTw,2024-06-18T00:47:05Z,UgzvCLFDA9i8x00JbG54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@lure-v2c,우왁굳이 만든 그룹인가여,0,2024-02-17T16:25:25Z,0,UgzvCLFDA9i8x00JbG54AaABAg.9vBp8ORePAOA-vdUL4f1Ni,S1bcy4h1mS8,UCoUf8AL1HqVTNro1Pef21pQ,2024-02-17T16:25:25Z,UgzvCLFDA9i8x00JbG54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@wonyeong_,@MATE2YOOUU 구취는 니 입에서 나는게 구취고,7,2024-02-17T16:38:12Z,0,UgzvCLFDA9i8x00JbG54AaABAg.9vBp8ORePAOA-vex1hxD5X,S1bcy4h1mS8,UCDWEvZrKxQ5LBh-NCKeeqTw,2024-06-18T03:45:30Z,UgzvCLFDA9i8x00JbG54AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@모코코-v1b,잘 모르지만 정말 멋진 무대였고 각자의 위치에서 정상을 행해 올라가는 열정과 진심은 진짜라는 것을 느꼈습니다. 응원합니다.,11,2023-09-28T03:00:39Z,0,UgxwEyvZZV2XgtTshll4AaABAg,S1bcy4h1mS8,UCveh1rLyE-ZGH4nXZrhxYXg,2023-09-28T03:00:39Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@헤롱a,옛날 스타 e스포츠 말할 때 스타가 무슨 스포츠냐고 욕먹던 시절이랑 비슷함. 좀 지나면 이것도 하나의 흐름이 되겠지 🎉 이세돌 파팅 ❤,36,2023-09-28T04:40:43Z,1,UgyBVNnLN7U5OKgQjuh4AaABAg,S1bcy4h1mS8,UCCLFRtZ4xOBwY31V8VXF1VQ,2023-09-28T04:40:43Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@SaymarJr,매우 다름 ㅋㅋㅋ 지들이 주류인줄 아노,2,2023-09-29T13:25:49Z,0,UgyBVNnLN7U5OKgQjuh4AaABAg.9vBjxnk0jPu9vFFqZ1Jwnb,S1bcy4h1mS8,UCjEeg6opzDSLfGG8xFrMk2g,2023-09-29T13:25:49Z,UgyBVNnLN7U5OKgQjuh4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@다비드범,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왁굳형 첨에 나시였다가 정장입고 안내하넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2024-04-19T04:21:33Z,0,UgzPHDpwZ3QblloeTVl4AaABAg,S1bcy4h1mS8,UC6GumDWsSYdi3PcxpHzrk4A,2024-04-19T04:21:33Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@sadaeng2,기자님 컴퓨터 무슨일이야...ㅋㅋㅋㅋㅋ,8,2023-09-28T04:05:59Z,1,UgzdyyN8xmQ2pxeuu6J4AaABAg,S1bcy4h1mS8,UCUnQPRJ709lO2ssiOCgStCg,2023-09-28T04:05:59Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@WAKSUNG2,아마 회사 컴 같은거여서 그런거 아닐까여..?,0,2023-09-28T04:06:44Z,0,UgzdyyN8xmQ2pxeuu6J4AaABAg.9vBfzQIHX8V9vBg3uglSW8,S1bcy4h1mS8,UCoG8Elikv0ctkedjEZiAu8Q,2023-09-28T04:06:44Z,UgzdyyN8xmQ2pxeuu6J4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@플레이비정상,정말 신기한 광경이네요. 현실세계에서의 아이돌뿐만 아니라 저런 방법으로도 인기가 많을 수 있다는 사실을 보여준 것 같습니다. 저 이세계 아이돌이란 분들을 처음 보지만 저런 시도는 충분히 계속 되어야 한다고 생각 합니다! 킹아!,64,2023-09-28T02:34:53Z,4,UgwDQbXbfJEGvXXSAMB4AaABAg,S1bcy4h1mS8,UCf3yawnK3KRCRo3ogzvVzrg,2023-09-28T02:34:53Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@sung__name,킹아는빼던가ㅋㅋㅋㅋㅋ,27,2023-09-28T02:38:06Z,0,UgwDQbXbfJEGvXXSAMB4AaABAg.9vBWZ6-01sP9vBWvdk2U47,S1bcy4h1mS8,UCKYoo1vFxXNfRvMEIJ6bZIw,2023-09-28T02:38:06Z,UgwDQbXbfJEGvXXSAMB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@뜨거운_아아,검거!! 킹아!!,0,2023-09-28T02:54:46Z,0,UgwDQbXbfJEGvXXSAMB4AaABAg.9vBWZ6-01sP9vBYpoxEqtY,S1bcy4h1mS8,UCxMBON4C7lnFMHhthTccuxw,2023-09-28T02:54:54Z,UgwDQbXbfJEGvXXSAMB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@챤굳형,킹아 ㅋㅋ😂,0,2023-09-28T03:01:37Z,0,UgwDQbXbfJEGvXXSAMB4AaABAg.9vBWZ6-01sP9vBZbuB6NVq,S1bcy4h1mS8,UCu-umoOBR0VUMRS6nwM-iyw,2023-09-28T03:01:37Z,UgwDQbXbfJEGvXXSAMB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@dawn_chagari,킹아!!,0,2023-09-28T03:46:34Z,0,UgwDQbXbfJEGvXXSAMB4AaABAg.9vBWZ6-01sP9vBdlBEH68p,S1bcy4h1mS8,UCSOVm0MqR9XOYw5g1L0HfXA,2023-09-28T03:46:34Z,UgwDQbXbfJEGvXXSAMB4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@HeeBok-cx5od,이번 콘서트에 바쁜 일정 등 여러가지 이유로 참가하는데 고민이 많으셨다고 들었는데 팬들에게 특별한 선물이 됐습니다 인터뷰해주신 SBS측에도 감사드려요,18,2023-09-28T07:59:34Z,0,UgzzEZeFDtQk9GJ0EDl4AaABAg,S1bcy4h1mS8,UCj_QbL_5hXdyGm17eDb8RVQ,2023-09-28T07:59:34Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@min_jen_5.19,늘같은곳을 바라보는 너의 그눈이 좋아.,4,2024-03-24T08:42:32Z,0,Ugy8TeiP8-INmK862B94AaABAg,S1bcy4h1mS8,UCS_seS1pzbExVqDvyrgAhFg,2024-03-24T08:42:32Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@user-dulgi158,"이세계 아이돌 이렇게 인터뷰해주셔서 감사합니다!
이세돌 음악방송도 나가고 100집까지 오래오래 갔으면 좋겠습니다❤",12,2023-09-28T03:22:33Z,0,UgzUMRDe_zJ6X8Eiu8d4AaABAg,S1bcy4h1mS8,UCH7-VX98Evgoex2VzXGI6pQ,2023-09-28T03:22:33Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@gomars___,"정말 감동적인 페스티벌 무대였다.....
최고야 이세돌!!",30,2023-09-28T07:58:48Z,0,UgzeUCkDI1Mi515zTlB4AaABAg,S1bcy4h1mS8,UCfLbFXC4J1gUu-2mRmqu8gA,2023-09-28T07:58:48Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Musikl0ve,"욕을 할 필요가 있나?
저분들도 실력파고 팬들도 많아서 여러분들에게 까일 정도는 아니라고 생각하는데 방구석에서 악플달고 그러는 너희들하고는 비교 할 수가 없지",10,2023-09-28T22:27:14Z,1,UgxuZ3d83QlvKUgaL4h4AaABAg,S1bcy4h1mS8,UC2swGjr4t7dtJDGrCuAqX1g,2023-09-28T22:27:14Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@리틀머메이드,정답이다 연금술사,0,2025-01-07T01:14:15Z,0,UgxuZ3d83QlvKUgaL4h4AaABAg.9vDe0D7O-9vACyrZBWVKC5,S1bcy4h1mS8,UCvLmpFeZ2f5aoUm2yRmDyaA,2025-01-07T01:14:15Z,UgxuZ3d83QlvKUgaL4h4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@user-leetaewook,"잘은 모르지만 수많은 사람들이 좋아하는 이유가 있겠지
이 시장도 커지면 다양한 직업들이 나올 수 있겠네",3,2023-09-29T22:35:51Z,0,UgwLjmy4i5TgBsG-jNZ4AaABAg,S1bcy4h1mS8,UCJbXift0sidDCCbxkcSjMcg,2023-09-29T22:35:51Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@강민철의아무거나분석,"오타쿠 맞습니다
받아들이기 어려운 거 맞습니다
신기한 거 맞습니다

그래도 나름 먹을만합니다 😊",25,2023-09-28T02:12:12Z,2,UgzRsfoRMhNFEvhJc9p4AaABAg,S1bcy4h1mS8,UCAy0_quj6ElWKYDrHfT9-7w,2023-09-28T02:12:12Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@녹두레기,ㅇㄱㄹㅇ,0,2023-09-28T02:16:00Z,0,UgzRsfoRMhNFEvhJc9p4AaABAg.9vBTy3YG4jK9vBUOm4RKDt,S1bcy4h1mS8,UCPmbNoXr-UojpuOsv4uaZiw,2023-09-28T02:16:00Z,UgzRsfoRMhNFEvhJc9p4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@seta_0124,아 ㅋㅋ 일단 잡숴보라구~~,0,2023-09-28T02:19:46Z,0,UgzRsfoRMhNFEvhJc9p4AaABAg.9vBTy3YG4jK9vBUpQ1bB1H,S1bcy4h1mS8,UCzjKT4QId7zxR6IL06dTJ-Q,2023-09-28T02:19:46Z,UgzRsfoRMhNFEvhJc9p4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@snowbarkingwalwal,"굳이 말하자면 저 어색한 쓰리디 판떼기가 메인이 아니고 스트리머를 좋아하는거죠. 내가 좋아하는 그 스트리머가 노래도 내고, 어색하지만 콘서트도 열어서 팬들과 같은 시간을 공유한다는 사실 자체가 좋은겁니다. 😊",23,2023-09-29T16:08:42Z,0,Ugy1yTl2iM-mELXP7nZ4AaABAg,S1bcy4h1mS8,UCgSnpHOcK1vj_vUpmbZ5vxA,2023-09-29T16:08:42Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@ruxxja,이렇게 질 좋고 깔끔한 영상 이쁘게 만들어주셔서 감사합니다!!ㅠㅠㅠ 이세계아이돌 화이팅!!!💜💛🖤❤💙💚,33,2023-09-28T03:29:09Z,0,Ugx--UCzSKNjXlO2oBd4AaABAg,S1bcy4h1mS8,UCzAvqrV8DHA-V82e4SSaj9A,2023-09-28T03:29:09Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@akira307-jp,"가상의 인물이라는 진입장벽은 있지만
뒤에 사람이 있는건 틀림없으니까
외모가 아닌 그 안에 있는 사람, 성격, 진행, 노래 등이 좋아서 입덕했지",2,2024-02-25T21:53:54Z,0,Ugy_UcijLmDct8Cd3JV4AaABAg,S1bcy4h1mS8,UCaRGtJc1FO0NoK81wfkk8Og,2024-02-25T21:53:54Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@ilehavxv,"pd님 대체 무슨 컴으로 들어가신건가요...
저희 이렇게 끊기지는 않아요
5:10 아이네님 눈이 무서워요 ㅠㅠ",18,2023-09-28T05:19:50Z,2,UgxQP2f8VYXu-EmZK394AaABAg,S1bcy4h1mS8,UC3NU0kry7hUSTIxVOHqR6Zg,2023-09-28T05:19:50Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@la7547,개똥컴 ㅋㅋ,0,2023-10-03T07:54:58Z,0,UgxQP2f8VYXu-EmZK394AaABAg.9vBoRJ_v4sZ9vOy9trRZp_,S1bcy4h1mS8,UCj4ATRyRfTTbShbiPkaIqGg,2023-10-03T07:54:58Z,UgxQP2f8VYXu-EmZK394AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@tk.ex1107,​@la7547진짜 pd컴 왜케...ㄹㅇ,0,2023-10-09T03:12:48Z,0,UgxQP2f8VYXu-EmZK394AaABAg.9vBoRJ_v4sZ9vcudWKXLfb,S1bcy4h1mS8,UCnaNdvbbqUomdxP2AD3dHLQ,2024-06-18T03:45:00Z,UgxQP2f8VYXu-EmZK394AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@돌멩이_2e,"버츄얼 아이돌이라 주목받은 게 아니라
이세돌, 우왁굳이라 주목받은 거다...",11,2024-01-13T12:35:19Z,0,Ugw7YN0pPd1QoVgGSwB4AaABAg,S1bcy4h1mS8,UCDXbyf_xHPxpdYy2YGMQFaA,2024-01-13T12:35:19Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Eunhye_Pin,"이세돌을 여기서 볼 줄 이야...스브스 여러분 저희 이세돌 예쁘게 봐주셔서 너무 감사하고,이세돌을 보고 다양성을 존중해주시면 좋겠어요.여기서 이세돌이 보다니 가슴이 벅차네요.😢이세돌 앞으로도 꽃길만 걷길바랍니다!킹아!!!💜💛🖤❤💙💚",31,2023-09-28T03:10:25Z,0,Ugxwi7FX6qKf5_zTGdJ4AaABAg,S1bcy4h1mS8,UCXe0jhvvjUY4iJB0dXAUFvQ,2023-09-28T03:10:25Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@uri8643,"이세돌 가장 많이 응원하게 된 이유가 릴파... 이미 넘치고 넘치는 아이돌 판에 이런 기회로 꿈을 이뤘다는 점에서 너무 응원하고 싶음. 원래도 아이엠스타나 캐캐체 세라, 달빛천사 등 아이돌 애니메이션이나 애니메이션 속 가수 좋아해 본 경험 어릴 때 있으니 진입장벽도 엄청 높게는 안느껴졌음",2,2024-04-11T15:25:44Z,0,UgzduLBhMiY_1WUys614AaABAg,S1bcy4h1mS8,UCRemxlrF2td_SdbCQTXByaQ,2024-04-11T15:25:44Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@린110,"이세돌클라스 대단하다~!
이제는 이런 다양성도 많아지고있으니까
버츄얼가지고 뭐라하는게 아니고
이런 다양성을 존중하고 이해해주는 날이 올수 있겠죠
이세돌 화이팅~! 언제나 응원하고 있어요",11,2023-09-28T04:28:55Z,1,UgwWKxel1y9cwmP6VqF4AaABAg,S1bcy4h1mS8,UCy3ozLpcZVsN3ArXfOybxEA,2023-09-28T04:52:27Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@elged8466,이세돌 화이팅~,0,2023-09-28T04:43:42Z,0,UgwWKxel1y9cwmP6VqF4AaABAg.9vBibIyKUks9vBkIdrXjoh,S1bcy4h1mS8,UCvly9rpG1acZegWgLzPN34w,2023-09-28T04:43:42Z,UgwWKxel1y9cwmP6VqF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@sorr.s5787,진짜 쉽지 않다,10,2023-09-29T13:33:11Z,0,UgzU7noRGi6qLrYTW8d4AaABAg,S1bcy4h1mS8,UCjAblYgD4a_K7W9FQ8JH_CA,2023-09-29T13:33:11Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@moonjang2348,"우왁굳을 올려치기 하는건 아님.. 유명한 1세대 스트리머니깐 당연히 알곤 있지만 왁물원 가입도 안했고 유튭으로 영상이나 보는 정도라 팬치라 부를 정도는 아님
이세돌도 자세한 스토리까진 모르지만 우왁굳이 프로듀싱한 버츄얼 아이돌이라는 정도 각 멤버들 이름이나 팬덤 이름, 발표한 곡 정도만 아는 사람임
페스티벌도 이전 우왁굳, 이세돌 시청 알고리즘 탓인지 라이브가 추천 영상으로 떠서 잠깐 보다가 김장훈씨가 허니 부를 때 걍 끄고 겜하긴 했는데 그때 유튭 채팅으로 걍 상영회 어쩌구 저쩌구 하는 꼬인 사람도 있었음
근데 상영회도 상영회 나름이고 그 상영회 라는 걸 수만명이 찾아가서 보려 한다면 그건 그것만으로 대단한거라고 생각함
언론에서 떠드는 다른 메타버스는 아바타 세워 놓고 상황극 놀이 하는 수준을 못넘기고 있는게 솔직한 현실인데 
적어도 이건 꿈꾸던 현실을 가상현실에서 이뤄내고 가상 현실에서 이뤄낸 그 꿈이 결국엔 진짜 현실로도 실현된 '진정한' 메타버스라고 생각함
메타버스라는게 그런거 아님? 현실과 이어진 가상의 세계... 이걸 한명의 스트리머가 시작하고 그 팬덤이 이뤄냈다는 건 정말 대단한 일이라고 생각함ㅇㅇ",19,2023-09-29T11:58:15Z,0,UgyEU4G1NREc4idPQtp4AaABAg,S1bcy4h1mS8,UCfyB2VLN8uAB-wXuMuyltNg,2023-09-29T12:06:18Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@봄봄-q7k,기자님 컴터하나 장만하셔야할듯,4,2023-10-05T12:29:27Z,0,UgyqF3o7AZkOtLFkg5d4AaABAg,S1bcy4h1mS8,UCmhR-3UbsfZudExjLu1vfdQ,2023-10-05T12:29:27Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Daegari_bakja,"버츄얼 아이돌을 처음 접하게 되면 놀라실 수도 있다고 생각해요.. 그렇지만 부정적인 말보다는 요즘엔 이런 것도 있구나~ 하고 하나의 문화로 이해해 주시는 날이 오면 좋겠네요!
좋은 영상 기사 만들어주신 스브스 뉴스 감사합니다!!! 이세계 아이돌 사랑해 파이팅 💜💛🖤❤️💙💚",18,2023-09-28T03:19:26Z,0,UgxUFhYWgK7HPocGAUt4AaABAg,S1bcy4h1mS8,UC256mUs4QdrLqWjjIEIyU7g,2023-09-28T03:19:26Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@noogy-123,"이 모든것이 큰그림에서 시작한게 아니라 단발성 콘텐츠에서 시작해서 우왁굳의 기획력과 이세돌들의 노력, 금손팬들의 미친캐리들이 모여서 조금씩 조금씩 커지다가 뉴스에서 인터뷰도 하는게 신기하다 ㅋㅋㅋㅋㅋㅋ",11,2023-09-28T03:22:38Z,0,UgyKR_ecP3602ohbZCl4AaABAg,S1bcy4h1mS8,UCPu68xukKh-q6gBoYlzt3KA,2023-09-28T03:22:38Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@dudunga4550,뭐지 ㅋㅋㅋ 방송국 컴퓨터 사양 개후지네 ㅋㅋㅋ,9,2023-10-15T03:23:55Z,1,UgwSAZyhUtw5m05eogt4AaABAg,S1bcy4h1mS8,UCJ7ghXW7oRIydh3LdSXXeig,2023-10-15T03:24:27Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@오래된_꿈,스브스 ㅋㅋㅋ,0,2023-10-15T05:35:20Z,0,UgwSAZyhUtw5m05eogt4AaABAg.9vsNg8X2vIi9vsbiiSfBPw,S1bcy4h1mS8,UC9Sm7SQNZUAYgE413gcNlJw,2023-10-15T05:35:20Z,UgwSAZyhUtw5m05eogt4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@MachrieMoor,VR챗 네트워크 왜저러노 ㅜㅜ 아쉽네,4,2023-09-28T23:40:37Z,0,Ugwsl_S0QnSxyF4G2sl4AaABAg,S1bcy4h1mS8,UCIq-cIFHsS4l9SF-pg-tltQ,2023-09-28T23:40:37Z,,중립
