,nouns
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하', '펌펍볼', '노래', '최고']"
EYG4ROejmyI,"['흥이', '인생', '도파민', '대고', '반복', '노래', '세상', '레이브', '플리', '자부심']"
EYG4ROejmyI,['백만']
EYG4ROejmyI,"['사랑', '레이브', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['제일', '파트', '몽말', '몬말']"
EYG4ROejmyI,['기분']
EYG4ROejmyI,"['초반', '레이브', '노래', '여러', '차트', '라락', '고마움', '사랑', '항상', '사랑', '레이브', '사랑', '역시', '보답', '플리']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '안무가', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '어캐', '진짜']"
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['항상', '기대', '이상', '그룹']"
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,"['레이브', '커리어', '하이']"
EYG4ROejmyI,
EYG4ROejmyI,"['점점', '기록', '우리', '레이브', '누구', '명의', '결과물', '멤버', '응원', '플리', '블래스트', '플레이', '브라', '부분', '플리', '제일', '요소', '레이브', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['세상', '누리']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '축하']"
EYG4ROejmyI,"['얼굴', '실제', '이해', '컨셉']"
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '회수']"
EYG4ROejmyI,"['노래', '입장', '노래', '처음', '노래', '생각', '별로', '느낌', '실존', '인물', '그림', '대체', '상식', '이해']"
EYG4ROejmyI,"['사랑', '여러분', '사랑']"
EYG4ROejmyI,"['노래', '입장', '노래', '처음', '노래', '생각', '별로', '느낌', '실존', '인물', '그림', '대체', '상식', '이해']"
EYG4ROejmyI,"['노래', '입장', '노래', '처음', '노래', '생각', '별로', '느낌', '실존', '인물', '그림', '대체', '상식', '이해']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['음원', '차트', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['아가', '플리', '뮤비', '눈물', '완전', '나중', '기회', '갓세븐', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['어서', '레이브']"
EYG4ROejmyI,"['가수', '서로', '사랑', '보기', '노래', '항상']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['가보']
EYG4ROejmyI,"['잠깐', '잠깐', '간나', '그게', '바로', '누구', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['나나', '나나', '나아아', '아양', '아악']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['진짜', '너희', '때문']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['남돌', '축하']"
EYG4ROejmyI,"['뮤비', '축하', '올해', '남자', '아이돌', '최초', '항상', '음악', '컨텐츠', '소통', '모든', '진심', '우리']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '다행']"
EYG4ROejmyI,"['엄마', '영상']"
EYG4ROejmyI,
EYG4ROejmyI,"['펌펍', '볼륨', '축하', '레이브', '노래', '감동', '사랑', '아티스트', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['한국', '레트']"
EYG4ROejmyI,"['축하', '서사', '진짜', '노래', '진짜', '리스닝', '고집', '레이브', '노래', '생각', '사랑', '보물']"
EYG4ROejmyI,"['축하', '쭉쭉쭉', '사랑']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['예전', '멜로디', '라인']"
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '테라', '정복']"
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '사랑']"
EYG4ROejmyI,['남예준']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '동위', '음위', '축하', '멜론', '위축', '하해', '축하', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['사랑']
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '펌프', '볼륨', '회수', '축하']"
EYG4ROejmyI,"['사랑', '인사', '자주', '매번', '진심']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,['만세']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['사랑', '다섯', '외계', '있긔']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,"['레이브', '너희', '중간', '잠기', '모야', '모야', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '추카', '추카']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['몇번', '온건', '이따']"
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '진짜', '축하', '축하', '축하']"
EYG4ROejmyI,"['축하', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['항상', '어디', '서든', '플리', '대한', '사랑', '표현', '사랑', '스밍', '투표']"
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하', '펌펍볼']"
EYG4ROejmyI,
EYG4ROejmyI,"['펌펍', '볼륨', '회수', '달성', '축하']"
EYG4ROejmyI,"['음원', '플리']"
EYG4ROejmyI,"['진짜', '대박']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['백만']
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,"['축하', '우리', '플리', '최고', '레이브', '사랑', '플리', '사랑']"
EYG4ROejmyI,"['행복', '전파', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,"['잠깐', '잠깐', '간나', '기여']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하', '하루', '백만']"
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['추카', '백만', '외계인', '테라', '정복', '성공']"
EYG4ROejmyI,"['하버', '추어']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,"['중독', '진짜']"
EYG4ROejmyI,['백만이']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['백만', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,"['순간', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['플리', '플브', '안보', '매일', '사랑', '우리']"
EYG4ROejmyI,"['맛집', '노래', '얘드']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['유하', '유죄']"
EYG4ROejmyI,"['기분', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['질리']
EYG4ROejmyI,
EYG4ROejmyI,['보드']
EYG4ROejmyI,"['노래', '중독', '뮤비', '중독', '성도', '뮤비', '장면', '그림']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진심', '음악', '진심', '가사', '진심', '노래', '진심', '통한']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['막내', '꼬시잖아']"
EYG4ROejmyI,
EYG4ROejmyI,"['개인', '시작', '부분', '목소리', '감동', '친친', '느낌', '레이브', '노래', '감동']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['만회']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['뮤비']
EYG4ROejmyI,"['점점', '테라', '정복', '레이브', '축하', '사랑', '너희', '뮤즈', '사랑']"
EYG4ROejmyI,['사랑']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '노래', '한국어', '의미', '전달', '영어', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레트로', '감성', '멜로디', '포인트', '플레이']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['동위', '음위', '축하']"
EYG4ROejmyI,"['과정', '칭찬']"
EYG4ROejmyI,
EYG4ROejmyI,"['노아', '눈웃음']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['고백', '디밸롭되다', '부분', '진짜', '밤비', '치면', '바퀴', '장면', '전환', '느낌', '노아', '손바닥', '부분', '티저', '볼때', '사람', '예준', '잠깐', '사이']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['뮤즈', '희망', '웃음', '눈물', '바보', '레이브', '얘기', '음악', '포기', '너희', '존재', '자체', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['사랑', '단어', '사랑', '애드']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['고요']
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '화이팅', '테라', '정복']"
EYG4ROejmyI,
EYG4ROejmyI,"['사랑', '보물', '가수']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['최고다', '외계']"
EYG4ROejmyI,
EYG4ROejmyI,"['멘트', '현실', '하루', '펌펍', '볼륨', '행운', '마스코트']"
EYG4ROejmyI,
EYG4ROejmyI,"['은호', '뚠땅뚱땅', '드럼', '언제', '여기']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '위도', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '레이브', '최고']"
EYG4ROejmyI,
EYG4ROejmyI,"['다시', '재생']"
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,['레이브']
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '플리']"
EYG4ROejmyI,
EYG4ROejmyI,"['추카', '얘드']"
EYG4ROejmyI,"['잠깐', '잠깐', '가다리']"
EYG4ROejmyI,['바보']
EYG4ROejmyI,"['대박', '축하']"
EYG4ROejmyI,"['플브', '테라', '정복']"
EYG4ROejmyI,"['한국어', '가사', '가사', '하나', '하나', '이야기']"
EYG4ROejmyI,
EYG4ROejmyI,['최고']
EYG4ROejmyI,"['음반', '디싱', '사재기', '불가능', '플리', '사랑', '사랑']"
EYG4ROejmyI,"['레이브', '축하', '꽃길']"
EYG4ROejmyI,"['회사', '듣기', '회사', '사람', '입덕']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['사람', '하나', '플리', '심지어', '아이돌', '공개', '고백', '덕질', '처음', '진짜', '공식', '컴백', '진짜', '기개', '이자', '사랑', '증명', '뮤비', '플리', '지금', '당장', '스밍해']"
EYG4ROejmyI,"['위길', '왓습']"
EYG4ROejmyI,
EYG4ROejmyI,"['네네', '플하']"
EYG4ROejmyI,"['일이', '축하', '일이']"
EYG4ROejmyI,"['진짜', '최고']"
EYG4ROejmyI,"['베텔기우스', '커버', '여기', '이름', '노아', '레이브', '화이팅']"
EYG4ROejmyI,
EYG4ROejmyI,"['만회', '플리', '테라', '정복']"
EYG4ROejmyI,"['은호', '쪼쪼', '댄스', '진짜', '진짴', '밤비', '호가', '제일', '긴지', '이해']"
EYG4ROejmyI,"['노래', '레이브', '동위', '음위', '축하']"
EYG4ROejmyI,
EYG4ROejmyI,"['순간', '공주', '얼굴']"
EYG4ROejmyI,['최고']
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,"['동위', '축하']"
EYG4ROejmyI,['노래']
EYG4ROejmyI,"['다른', '플리', '보나']"
EYG4ROejmyI,"['노아', '기억', '남아', '의미']"
EYG4ROejmyI,"['테라', '뿌셔뿌셔']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['멜론']
EYG4ROejmyI,"['바로', '띵곡']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['위축', '하해']"
EYG4ROejmyI,"['축하', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,['멜론']
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '테라', '정복', '얼마']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '축하']"
EYG4ROejmyI,['동위']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['발매', '시간', '뮤비', '음원', '차트', '위도', '기록', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '레이브']"
EYG4ROejmyI,['명수']
EYG4ROejmyI,['백만']
EYG4ROejmyI,"['뮤비', '재미', '은수', '등장', '반전']"
EYG4ROejmyI,"['웅플', '레이브', '최고']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['스밍', '아침', '멜론', '너희', '머리', '발끝', '플리']"
EYG4ROejmyI,"['처음', '자꾸', '광대', '웃음', '자고', '일어나서', '뭔가', '레이브', '노래', '항상', '플리', '송이']"
EYG4ROejmyI,
EYG4ROejmyI,"['년대', '노래', '감수성', '향수병']"
EYG4ROejmyI,
EYG4ROejmyI,"['음반', '바이럴', '만장', '음반', '바이럴', '댓글', '저번', '댓글', '창의력', '요도', '댓글', '요도', '티나', '다음', '음반', '만장', '돌파']"
EYG4ROejmyI,"['자칫하면', '감성', '가사', '년대', '느낌', '살림', '발라드', '도입', '보컬', '시절', '느낌', '밴드', '라면', '사운드', '무도', '명수', '쪼쪼', '댄스', '시절', '나레이션', '까짘', '하나', '밥상']"
EYG4ROejmyI,"['데뷔', '입덕']"
EYG4ROejmyI,"['최고', '노래']"
EYG4ROejmyI,"['동위', '축하']"
EYG4ROejmyI,"['예준', '진로']"
EYG4ROejmyI,"['축하', '최고']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '플리', '플리', '레이브', '존재', '볼때', '보람', '진짜', '바보']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '순정']"
EYG4ROejmyI,['지쨔']
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '펌펍', '볼륨']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['백만']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '버추']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['포인트']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['진짜']
EYG4ROejmyI,
EYG4ROejmyI,"['우리', '가쟈']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '중독', '느낌', '진짜', '매번', '감동', '어쩌냐', '뮤즈', '만들기', '시작', '노래', '진짜', '가지', '사랑', '레이브', '진짜', '최고']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['너희', '안보', '바보']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['축하']
EYG4ROejmyI,
EYG4ROejmyI,"['완전', '레전드']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '예준', '목소리', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['플리', '바보', '레이브', '바보']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['연주', '노래', '천재', '재야']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '노래', '레이브', '이야기', '우리']"
EYG4ROejmyI,"['플리', '매일', '도파민', '파티', '너희', '음악', '사랑', '너희', '응원']"
EYG4ROejmyI,"['바보', '오늘']"
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '진짜', '노래', '우리', '레이브', '플리', '이야기', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,"['이제껏', '노래', '테라', '정복']"
EYG4ROejmyI,
EYG4ROejmyI,"['가슴', '인생', '레이브', '평생', '노래']"
EYG4ROejmyI,"['여름', '청량', '밴드', '좋쟈']"
EYG4ROejmyI,
EYG4ROejmyI,"['버츄얼', '감히', '얘기']"
EYG4ROejmyI,['뮤비']
EYG4ROejmyI,
EYG4ROejmyI,"['아이돌', '너희', '하나', '안보']"
EYG4ROejmyI,"['사람', '마음', '표현']"
EYG4ROejmyI,"['여섯', '여름', '마음', '웨이포럽', '서로', '진짜', '목소리', '고백', '레이브', '플리', '이야기', '우리', '일만', '행복']"
EYG4ROejmyI,['오늘']
EYG4ROejmyI,"['사랑', '사랑', '사람', '하나', '진심']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['고민', '중독']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레트로', '분위기', '천재', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['어쩜']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['감성', '레트로', '힙하', '천재', '사랑']"
EYG4ROejmyI,"['진짜', '천재', '아이돌', '볼륨', '높이', '테라', '정복']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['여름', '레이브', '최근', '아이돌', '노래', '낭만', '향수', '기분', '금방', '질리', '자꾸']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['가사', '전부', '한글']"
EYG4ROejmyI,"['레이브', '노래', '노래', '정돈']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['남정']
EYG4ROejmyI,['중간']
EYG4ROejmyI,"['진짜', '느낌']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '에너지', '잔뜩', '도파민', '레이브', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['노아', '홍시', '하나로', '라인']"
EYG4ROejmyI,"['진짜', '년대', '여름', '느낌', '몬지알']"
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '노래', '최고다', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['응원', '노력', '서사']"
EYG4ROejmyI,
EYG4ROejmyI,"['잠시', '만하', '민아', '혹시', '최근', '버블', '존대', '자주', '스포']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['레트로', '일본', '감성', '레트로', '한국', '레트로', '감성', '진짜', '정이']"
EYG4ROejmyI,"['시간', '안무', '레이브', '뮤비', '컨포', '준비', '블래스트', '증명', '우리', '플리', '진짜', '디싱', '레이브', '다시']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '애도', '레이브', '노래', '항상', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['뮤비', '집중', '댓글', '노래', '뮤비']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['뮤비', '촬영', '영재', '명수', '감사']"
EYG4ROejmyI,"['레이브', '자신', '색깔', '모습', '비록', '내부', '농담', '일지', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,"['레이브', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['항상', '레이브', '노래', '감동', '디테일', '포인트', '멤버', '모든', '업자', '플리', '레이브', '사람', '마음속', '어딘가', '추억', '일개', '관객', '무대', '느낌', '몰입도', '사랑', '선물', '레이브']"
EYG4ROejmyI,
EYG4ROejmyI,"['플리', '바보', '얘기', '주인공']"
EYG4ROejmyI,
EYG4ROejmyI,"['덕질', '노래', '마자', '노래', '선물']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['최신', '명곡', '레이브', '무료', '편의점', '비닐봉투', '유료', '이유']"
EYG4ROejmyI,
EYG4ROejmyI,"['하이라이트', '인상', '노래', '디벨롭', '상상', '멜로디', '기분', '맞이', '작업', '작곡', '작곡', '능력', '거기', '라즈', '안무', '한번', '쪼쪼', '샤샤', '안무', '미친킬포', '게다가', '오빠', '소리', '절로', '속삭임', '모먼트', '중간', '중간', '노래', '마지막', '밴드', '합주', '부분', '카메라', '다이나믹', '콘서트', '직관', '기분', '도파민', '맥스', '기타', '솔로', '근본', '건반', '샤우팅', '대애', '킬링', '파트', '사랑', '채운', '레전드', '컴백']"
EYG4ROejmyI,"['항상', '음악', '천재', '요즘', '아이돌', '정석', '레이브', '사랑']"
EYG4ROejmyI,['행복']
EYG4ROejmyI,"['인기', '급상승']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['추카', '나이', '세이']"
EYG4ROejmyI,"['모양', '오빠']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['처음', '오신', '시청자', '여러분', '쇼츠', '악기', '티저', '한번', '무려', '멤버', '직접', '연주', '플며듭니', '심장']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '거지']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진짜', '노래']"
EYG4ROejmyI,"['레이브', '사랑']"
EYG4ROejmyI,"['노래', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,"['발매', '역시', '레이브', '하루', '뭔가', '멜로디', '살짝']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['미니', '하나', '보컬', '은호', '드럼', '비트', '보컬', '노아', '건반', '치면', '하이', '화음', '밤비', '치면', '노래', '예준', '이의', '청량', '보이스', '밴드', '연주', '화면', '전환', '진심', '막내', '목소리', '마무리', '시간', '작업', '안무', '촬영', '악기', '연습', '진짜', '존경', '레이브', '여름']"
EYG4ROejmyI,
EYG4ROejmyI,['레이브']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['진짜']
EYG4ROejmyI,"['타이트', '스케쥴', '디싱', '뮤비', '무대', '생각', '타이틀곡', '수준']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['그룹', '너희', '안보']"
EYG4ROejmyI,"['플리', '사랑']"
EYG4ROejmyI,"['축하', '사랑']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['축하', '진짜']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['구경', '감사', '지난', '작곡', '멤버', '예준', '노아', '호가', '라이브', '방송', '소통', '노래', '뮤비', '진짜', '전부', '진짜', '리터럴', '천재']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['수능', '금지곡', '직전', '사람', '하나', '안보']"
EYG4ROejmyI,"['잠기', '중독', '공식', '박제']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['팔짱', '고트', '우리', '노아']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,"['진심', '항상', '응원', '사랑']"
EYG4ROejmyI,"['레이브', '노래', '항상', '테라', '플리', '감동', '너희', '노래', '하루', '도파민', '너희', '노래', '하루', '마무리', '시작', '레이브', '행볻해', '노래']"
EYG4ROejmyI,
EYG4ROejmyI,"['오늘', '다짐']"
EYG4ROejmyI,
EYG4ROejmyI,"['노래', '진심', '정이']"
EYG4ROejmyI,
EYG4ROejmyI,"['부분', '합창', '마법']"
EYG4ROejmyI,"['버추', '노래', '읍니']"
EYG4ROejmyI,
EYG4ROejmyI,"['가장', '진심', '음악', '그룹', '너희', '축복', '역사', '순간', '영광']"
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['목소리']
EYG4ROejmyI,
EYG4ROejmyI,['노래']
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,
EYG4ROejmyI,['사랑']
EYG4ROejmyI,"['밴드', '음악']"
EYG4ROejmyI,
